,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fBiz0000049796,898,株式会社クスリのアオキ,青木宏憲,9240057,石川県,白山市,松本町２５１２番地,,,0762741111,クスリのアオキ千厩店,クスリノアオキセンマヤテン,0290803,岩手県,一関市,千厩町千厩,字構井田42番地3,,0191-34-8132,㉕ そうざい製造業,,2022/7/19,一保第1-113号,2022/7/20,2022/7/20,2022/7/20,2029/8/25,,,一関保健所,クスリのアオキ千厩店,0191,0191-34-8132,0290803,,,岩手県　一関市　千厩町千厩　字構井田42番地3,岩手県一関市千厩町千厩字構井田４２番地３,,33919,岩手県,一関市,千厩町千厩,2022/07/19,2022/07/20,2022/07/20,2022/07/20,2029/08/25,株式会社クスリのアオキ,青木宏憲,076-274-1111,石川県　白山市　松本町２５１２番地　,石川県白山市松本町２５１２番地,,96433,石川県,白山市,松本町,一保第1-113号,,そうざい製造業,,,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,クスリのアオキ千厩店,クスリのアオキ千厩店,株式会社クスリのアオキ,,4,,,,,クスリノアオキセンマヤテン
fBiz0000050222,68,株式会社ベルジョイス,澤田司,0200824,岩手県,盛岡市,東安庭二丁目,1番30号,,019-623-6100,ビッグハウス一関店,ビッグハウスイチノセキテン,0210002,岩手県,一関市,中里雲南,66番地,,0191-31-3600,① 飲食店営業,総合スーパー,2022/6/17,一保第1-66号,2022/6/20,2022/6/20,2022/6/26,2029/6/25,,,一関保健所,ビッグハウス一関店,0191,0191-31-3600,0210002,,,岩手県　一関市　中里雲南　66番地,岩手県一関市中里雲南６６番地,,33863,岩手県,一関市,中里,2022/06/17,2022/06/20,2022/06/20,2022/06/26,2029/06/25,株式会社ベルジョイス,澤田司,019-623-6100,岩手県　盛岡市　東安庭二丁目　1番30号,岩手県盛岡市東安庭２丁目１番３０号,,29300,岩手県,盛岡市,東安庭２,一保第1-66号,,飲食店営業, 総合スーパー,,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,ビッグハウス一関店,ビッグハウス一関店,株式会社ベルジョイス,,4,,,,,ビッグハウスイチノセキテン
fBiz0000050222,68,株式会社ベルジョイス,澤田司,0200824,岩手県,盛岡市,東安庭二丁目,1番30号,,019-623-6100,ビッグハウス一関店,ビッグハウスイチノセキテン,0210002,岩手県,一関市,中里雲南,66番地,,0191-31-3600,③ 食肉販売業,総合スーパー,2022/6/17,一保第1-67号,2022/6/20,2022/6/20,2022/6/26,2029/6/25,,,一関保健所,ビッグハウス一関店,0191,0191-31-3600,0210002,,,岩手県　一関市　中里雲南　66番地,岩手県一関市中里雲南６６番地,,33863,岩手県,一関市,中里,2022/06/17,2022/06/20,2022/06/20,2022/06/26,2029/06/25,株式会社ベルジョイス,澤田司,019-623-6100,岩手県　盛岡市　東安庭二丁目　1番30号,岩手県盛岡市東安庭２丁目１番３０号,,29300,岩手県,盛岡市,東安庭２,一保第1-67号,,食肉販売業, 総合スーパー,,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,ビッグハウス一関店,ビッグハウス一関店,株式会社ベルジョイス,,4,,,,,ビッグハウスイチノセキテン
fBiz0000050222,68,株式会社ベルジョイス,澤田司,0200824,岩手県,盛岡市,東安庭二丁目,1番30号,,019-623-6100,ビッグハウス一関店,ビッグハウスイチノセキテン,0210002,岩手県,一関市,中里雲南,66番地,,0191-31-3600,④ 魚介類販売業,総合スーパー,2022/6/17,一保第1-68号,2022/6/20,2022/6/20,2022/6/26,2029/6/25,,,一関保健所,ビッグハウス一関店,0191,0191-31-3600,0210002,,,岩手県　一関市　中里雲南　66番地,岩手県一関市中里雲南６６番地,,33863,岩手県,一関市,中里,2022/06/17,2022/06/20,2022/06/20,2022/06/26,2029/06/25,株式会社ベルジョイス,澤田司,019-623-6100,岩手県　盛岡市　東安庭二丁目　1番30号,岩手県盛岡市東安庭２丁目１番３０号,,29300,岩手県,盛岡市,東安庭２,一保第1-68号,,魚介類販売業, 総合スーパー,,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,ビッグハウス一関店,ビッグハウス一関店,株式会社ベルジョイス,,4,,,,,ビッグハウスイチノセキテン
fBiz0000055366,1,藤代俊久,,9880822,宮城県,気仙沼市,切通,288-5,,0226-24-1554,手づくり発酵工房,テヅクリハッコウコウボウ,0291201,岩手県,一関市,室根町折壁字若菜沢,144,,0191-64-2691,⑯ 水産製品製造業,,2021/8/10,一保第1-68号,2021/8/11,2021/8/11,2021/8/11,2026/10/25,,,一関保健所,手づくり発酵工房,0191,0191-64-2691,0291201,,,岩手県　一関市　室根町折壁字若菜沢　144,岩手県一関市室根町折壁字若菜沢１４４,,33938,岩手県,一関市,室根町折壁,2021/08/10,2021/08/11,2021/08/11,2021/08/11,2026/10/25,,,,,,,,,,,一保第1-68号,,水産製品製造業,,,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,水産食料品製造業,,,,,,,,手づくり発酵工房,手づくり発酵工房,,,3,,,,,テヅクリハッコウコウボウ
fBiz0000055366,1,藤代俊久,,9880822,宮城県,気仙沼市,切通,288-5,,0226-24-1554,手づくり発酵工房,テヅクリハッコウコウボウ,0291201,岩手県,一関市,室根町折壁字若菜沢,144,,0191-64-2691,㉙ 漬物製造業,,2021/8/10,一保第1-69号,2021/8/11,2021/8/11,2021/8/11,2026/10/25,,,一関保健所,手づくり発酵工房,0191,0191-64-2691,0291201,,,岩手県　一関市　室根町折壁字若菜沢　144,岩手県一関市室根町折壁字若菜沢１４４,,33938,岩手県,一関市,室根町折壁,2021/08/10,2021/08/11,2021/08/11,2021/08/11,2026/10/25,,,,,,,,,,,一保第1-69号,,漬物製造業,,,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,手づくり発酵工房,手づくり発酵工房,,,3,,,,,テヅクリハッコウコウボウ
fBiz0000055366,1,藤代俊久,,9880822,宮城県,気仙沼市,切通,288-5,,0226-24-1554,手づくり発酵工房,テヅクリハッコウコウボウ,0291201,岩手県,一関市,室根町折壁字若菜沢,144,,0191-64-2691,㉚ 密封包装食品製造業,,2021/8/10,一保第1-70号,2021/8/11,2021/8/11,2021/8/11,2026/10/25,,,一関保健所,手づくり発酵工房,0191,0191-64-2691,0291201,,,岩手県　一関市　室根町折壁字若菜沢　144,岩手県一関市室根町折壁字若菜沢１４４,,33938,岩手県,一関市,室根町折壁,2021/08/10,2021/08/11,2021/08/11,2021/08/11,2026/10/25,,,,,,,,,,,一保第1-70号,,密封包装食品製造業,,,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,手づくり発酵工房,手づくり発酵工房,,,3,,,,,テヅクリハッコウコウボウ
fBiz0000059169,1,株式会社アーク,橋本晋栄,0293311,岩手県,一関市,藤沢町黄海字上中山,89番地,,0191-63-5100,館ヶ森ファームマーケット,タテガモリファームマーケット,0293311,岩手県,一関市,藤沢町黄海字衣井沢山,9-15,,0191-63-5100,⑨ 食肉処理業,,2021/7/16,一保第1-57号,2021/7/20,2021/7/20,2021/7/26,2027/7/25, ,,一関保健所,館ヶ森ファームマーケット,0191,0191-63-5100,0293311,,,岩手県　一関市　藤沢町黄海字衣井沢山　9-15,岩手県一関市藤沢町黄海字衣井沢山９－１５,,33944,岩手県,一関市,藤沢町黄海,2021/07/16,2021/07/20,2021/07/20,2021/07/26,2027/07/25,株式会社アーク,橋本晋栄,0191-63-5100,岩手県　一関市　藤沢町黄海字上中山　89番地,岩手県一関市藤沢町黄海字上中山８９番地,,33944,岩手県,一関市,藤沢町黄海,一保第1-57号,,食肉処理業,, ,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,農業，林業,農業,,,,,,,,,館ヶ森ファームマーケット,館ヶ森ファムマケット,株式会社アーク,,1,,,,,タテガモリファームマーケット
fBiz0000075127,1,佐々木真,,0210041,岩手県,一関市,赤荻字槻本,213-14,,,ファミリーマート一関千代田店,ファミリーマートイチノセキチヨダテン,0210862,岩手県,一関市,千代田町,266-2,,0191-31-1125,① 飲食店営業,コンビニエンスストア,2021/8/18,一保第1-79号,2021/8/23,2021/8/23,2021/8/26,2027/8/25, ,,一関保健所,ファミリーマート一関千代田店,0191,0191-31-1125,0210862,,,岩手県　一関市　千代田町　266-2,岩手県一関市千代田町２６６－２,,33860,岩手県,一関市,千代田町,2021/08/18,2021/08/23,2021/08/23,2021/08/26,2027/08/25,,,,,,,,,,,一保第1-79号,,飲食店営業, コンビニエンスストア, ,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,ファミリーマート一関千代田店,ファミリマト一関千代田店,,ファミリーマート,2,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ファミリーマートイチノセキチヨダテン
fBiz0000075207,1,世嬉の一酒造株式会社,佐藤航,0210885,岩手県,一関市,田村町,5-42,,0191-21-1144,世嬉の一酒造㈱,セキノイチシュゾウ,0210885,岩手県,一関市,田村町,5-42,,0191-21-1144,① 飲食店営業,酒場,2021/8/19,一保第1-86号,2021/8/23,2021/8/23,2021/8/26,2027/8/25, ,,一関保健所,世嬉の一酒造㈱,0191,0191-21-1144,0210885,,,岩手県　一関市　田村町　5-42,岩手県一関市田村町５－４２,,33856,岩手県,一関市,田村町,2021/08/19,2021/08/23,2021/08/23,2021/08/26,2027/08/25,世嬉の一酒造株式会社,佐藤航,0191-21-1144,岩手県　一関市　田村町　5-42,岩手県一関市田村町５－４２,,33856,岩手県,一関市,田村町,一保第1-86号,,飲食店営業, 酒場, ,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,世嬉の一酒造株式会社,世嬉の一酒造株式会社,世嬉の一酒造株式会社,,1,,,,,セキノイチシュゾウ
fBiz0000077144,2,株式会社メフォス北日本,岡田泰紀,9638004,福島県,郡山市,中町,5-1　日本生命中町ビル８F,,024-927-5000,メフォス北日本50659号店,メフォスキタニホンゴゼロロクゴキュウゴウテン,0210041,岩手県,一関市,赤荻字宮田,29-9,一関学院セミナーハウス内,0191-25-3725,① 飲食店営業,集団給食施設,2022/6/17,一保第1-69号,2022/6/20,2022/6/20,2022/6/26,2028/6/25,,,一関保健所,メフォス北日本50659号店,0191,0191-25-3725,0210041,,,岩手県　一関市　赤荻字宮田　29-9,岩手県一関市赤荻字宮田２９－９,一関学院セミナーハウス内,33834,岩手県,一関市,赤荻,2022/06/17,2022/06/20,2022/06/20,2022/06/26,2028/06/25,株式会社メフォス北日本,岡田泰紀,024-927-5000,福島県　郡山市　中町　5-1　日本生命中町ビル８F,福島県郡山市中町５－１日本生命中町ビル８F,,49600,福島県,郡山市,中町,一保第1-69号,,飲食店営業, 集団給食施設,,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,メフォス北日本５０６５９号店,メフォス北日本５０６５９号店,株式会社メフォス北日本,,1,,,,,メフォスキタニホンゴゼロロクゴキュウゴウテン
fBiz0000081909,1,和賀千代子,,0290303,岩手県,一関市,東山町松川字滝ノ沢平,183,,0191-47-2038,〇惣石角,マルソウイシカド,0290303,岩手県,一関市,東山町松川字滝ノ沢平,183,,0191-47-2038,㉙ 漬物製造業,,2021/8/25,一保第1-96号,2021/8/26,2021/8/26,2021/8/26,2026/12/25, ,,一関保健所,〇惣石角,0191,0191-47-2038,0290303,,,岩手県　一関市　東山町松川字滝ノ沢平　183,岩手県一関市東山町松川字滝ノ沢平１８３,,33937,岩手県,一関市,東山町松川,2021/08/25,2021/08/26,2021/08/26,2021/08/26,2026/12/25,,,,,,,,,,,一保第1-96号,,漬物製造業,, ,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,〇惣石角,惣石角,,,1,,,,,マルソウイシカド
fBiz0000095773,1,佐藤成子,,0210101,岩手県,一関市,厳美町字入道,35の10,,0191-39-2634,しげちゃん工房,シゲチャンコウボウ,0210101,岩手県,一関市,厳美町字小河原,22-2,,0191-39-2634,⑪ 菓子製造業,,2021/9/15,一保第1-110号,2021/9/16,2021/9/16,2021/9/26,2026/9/25, ,,一関保健所,しげちゃん工房,0191,0191-39-2634,0210101,,,岩手県　一関市　厳美町字小河原　22-2,岩手県一関市厳美町字小河原２２－２,,33839,岩手県,一関市,厳美町,2021/09/15,2021/09/16,2021/09/16,2021/09/26,2026/09/25,,,,,,,,,,,一保第1-110号,,菓子製造業,, ,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,しげちゃん工房,しげちゃん工房,,,1,,,,,シゲチャンコウボウ
fBiz0000095780,1,有限会社青葉企画,小野寺正昭,0210031,岩手県,一関市,青葉,2-2-1,,0191-26-5782,デイリーヤマザキ一関青葉店,デイリーヤマザキイチノセキアオバテン,0210031,岩手県,一関市,青葉,2-2-1,,0191-26-5782,⑪ 菓子製造業,コンビニエンスストア,2021/9/15,一保第1-111号,2021/9/16,2021/9/16,2021/9/26,2027/9/25, ,,一関保健所,デイリーヤマザキ一関青葉店,0191,0191-26-5782,0210031,,,岩手県　一関市　青葉　2-2-1,岩手県一関市青葉２－２－１,,33833,岩手県,一関市,青葉２,2021/09/15,2021/09/16,2021/09/16,2021/09/26,2027/09/25,有限会社青葉企画,小野寺正昭,0191-26-5782,岩手県　一関市　青葉　2-2-1,岩手県一関市青葉２－２－１,,33833,岩手県,一関市,青葉２,一保第1-111号,,菓子製造業, コンビニエンスストア, ,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,デイリーヤマザキ一関青葉店,デイリヤマザキ一関青葉店,有限会社青葉企画,デイリーヤマザキ,1,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,持ち帰り飲食サービス業,持ち帰り飲食サービス業,デイリーヤマザキイチノセキアオバテン
fBiz0000096018,2,有限会社津加佐,佐藤克子,0210031,岩手県,一関市,青葉二丁目,9番13号,,0191-21-0101,津加佐,ツカサ,0210031,岩手県,一関市,青葉二丁目,9番13号,,0191-21-0101,① 飲食店営業,酒場,2022/6/17,一保第1-70号,2022/6/20,2022/6/20,2022/6/26,2027/6/25,,,一関保健所,津加佐,0191,0191-21-0101,0210031,,,岩手県　一関市　青葉二丁目　9番13号,岩手県一関市青葉２丁目９番１３号,,33833,岩手県,一関市,青葉２,2022/06/17,2022/06/20,2022/06/20,2022/06/26,2027/06/25,有限会社津加佐,佐藤克子,0191-21-0101,岩手県　一関市　青葉二丁目　9番13号,岩手県一関市青葉２丁目９番１３号,,33833,岩手県,一関市,青葉２,一保第1-70号,,飲食店営業, 酒場,,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,津加佐,津加佐,有限会社津加佐,,1,,,,,ツカサ
fBiz0000119117,1,髙橋忠一,,0293102,岩手県,一関市,花泉町金沢字新田,21,,0191-82-2138,上ノ山麹店,ウエノヤマコウジテン,0293102,岩手県,一関市,花泉町金沢字新田,21,,0191-82-2138,㉕ そうざい製造業,,2021/10/18,一保第1-139号,2021/10/19,2021/10/19,2021/10/26,2026/10/25, ,,一関保健所,上ノ山麹店,0191,0191-82-2138,0293102,,,岩手県　一関市　花泉町金沢字新田　21,岩手県一関市花泉町金沢字新田２１,,33929,岩手県,一関市,花泉町金沢,2021/10/18,2021/10/19,2021/10/19,2021/10/26,2026/10/25,,,,,,,,,,,一保第1-139号,,そうざい製造業,, ,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,上ノ山麹店,上ノ山麹店,,,2,,,,,ウエノヤマコウジテン
fBiz0000119263,1,佐藤清,,0293205,岩手県,一関市,花泉町涌津字下原,252-3,,0191-82-2296,させい菓子店,サセイカシテン,0293205,岩手県,一関市,花泉町涌津字下原,252-3,,0191-82-2296,⑪ 菓子製造業,,2021/10/18,一保第1-142号,2021/10/19,2021/10/19,2021/10/26,2027/10/25, ,,一関保健所,させい菓子店,0191,0191-82-2296,0293205,,,岩手県　一関市　花泉町涌津字下原　252-3,岩手県一関市花泉町涌津字下原２５２－３,,33934,岩手県,一関市,花泉町涌津,2021/10/18,2021/10/19,2021/10/19,2021/10/26,2027/10/25,,,,,,,,,,,一保第1-142号,,菓子製造業,, ,,043_岩手県_一関保健所_食品衛生(許可)_2022年07月_末日_新規,製造業,食料品製造業,,,,,,,,,させい菓子店,させい菓子店,,,1,,,,,サセイカシテン
